epoch,model,aug_type,aug,vcp,loss,val_loss,accuracy,val_accuracy,translation,noise,edge_noise,rotation,swap,dist_1,dist_4,cos_1,cos_4
44,fcn,noise,0.3,0,0.138496935,0.266505718,0.957187474,0.947416663,0.379956305,0.944052398,0.94741261,0.559559822,0.296790987,0.056336448,0.054616986,0.297460121,0.286579653
45,fcn,noise,0.3,0,0.142166317,0.292748958,0.957125008,0.947916687,0.385836691,0.94321239,0.948000669,0.561071932,0.301915318,0.056666582,0.054929725,0.300781197,0.289748714
46,fcn,noise,0.3,0,0.145768061,0.297972739,0.957562506,0.942833304,0.374495953,0.94170028,0.943464398,0.544102848,0.295530915,0.056987487,0.055228022,0.304053568,0.292746648
47,fcn,noise,0.3,0,0.141801313,0.291839629,0.958166659,0.94599998,0.380040318,0.944640458,0.946740568,0.546622992,0.296959013,0.057453283,0.055708354,0.308807503,0.297745833
48,fcn,noise,0.3,0,0.141244888,0.345065832,0.958270848,0.94416666,0.379452288,0.94111222,0.943968415,0.553763449,0.292254716,0.057845508,0.056075133,0.312836108,0.301528172
49,fcn,noise,0.3,0,0.150744408,0.338876635,0.955479145,0.941416681,0.377016127,0.937416017,0.93960011,0.546286941,0.290490597,0.058292541,0.056563905,0.317405673,0.306423947
50,fcn,noise,0.3,0,0.146157533,0.307813048,0.957166672,0.945166647,0.380796373,0.944304407,0.943632364,0.556367636,0.291414648,0.058672093,0.056852054,0.321384681,0.309749653
51,fcn,noise,0.3,0,0.145022631,0.329026163,0.956187487,0.945916653,0.373991936,0.945900559,0.943884432,0.554939508,0.297379047,0.058968416,0.057120367,0.324436212,0.312660426
52,fcn,noise,0.3,0,0.133723035,0.314985514,0.960583329,0.947749972,0.385836691,0.945648551,0.94833672,0.551999331,0.291414648,0.059347842,0.057464928,0.328389836,0.316445964
53,fcn,noise,0.3,0,0.139697269,0.342707604,0.957937479,0.94325,0.382980525,0.937920034,0.942792356,0.545698941,0.303091407,0.059668246,0.057758199,0.33177114,0.319560884
54,fcn,noise,0.3,0,0.141655192,0.325967461,0.960166693,0.944916666,0.382896513,0.942540348,0.945228517,0.564432144,0.307039648,0.059947594,0.058092941,0.334759325,0.32298666
55,fcn,noise,0.3,0,0.138481855,0.340266854,0.959124982,0.946333349,0.37558803,0.943716407,0.946908593,0.551243305,0.296202958,0.060273778,0.058436467,0.338196126,0.326494846
56,fcn,noise,0.3,0,0.132568315,0.35517475,0.960770845,0.943916678,0.375168025,0.9453125,0.943968415,0.545530915,0.296622992,0.060602949,0.05874019,0.341643624,0.329699116
57,fcn,noise,0.3,0,0.142624229,0.334606677,0.959145844,0.944000006,0.377436161,0.946068525,0.943632364,0.544354856,0.28755039,0.060929827,0.059071275,0.345093978,0.333332895
58,fcn,noise,0.3,0,0.137272343,0.331136525,0.958833337,0.944083333,0.390372992,0.942876339,0.9453125,0.557207644,0.2890625,0.061193314,0.059271956,0.347935718,0.335570952
59,fcn,noise,0.3,0,0.128953144,0.320606411,0.961812496,0.950833321,0.382392466,0.949932814,0.951192856,0.560819864,0.290238589,0.06147616,0.059576018,0.35096083,0.338792002
60,fcn,noise,0.3,0,0.132353321,0.368279636,0.961729169,0.944999993,0.382560492,0.942708313,0.944976449,0.551243305,0.279233873,0.061782657,0.059820312,0.354286567,0.341647498
61,fcn,noise,0.3,0,0.136071563,0.388063788,0.959041655,0.940083325,0.373823911,0.939180136,0.937920034,0.548639119,0.292758733,0.061993554,0.060049116,0.35655714,0.344224932
62,fcn,noise,0.3,0,0.137090892,0.337174833,0.960895836,0.950999975,0.396757394,0.948252678,0.951360881,0.565440178,0.306703627,0.062235991,0.060279117,0.359177038,0.346786713
63,fcn,noise,0.3,0,0.125860408,0.364820182,0.963625014,0.945166647,0.376764119,0.943296373,0.944220424,0.5546875,0.298891127,0.062519365,0.060548767,0.362290222,0.349856381
64,fcn,noise,0.3,0,0.150038257,0.369531363,0.957520843,0.944666684,0.378108203,0.944052398,0.943464398,0.553427398,0.295950949,0.062737275,0.060728398,0.364713065,0.351997867
65,fcn,noise,0.3,0,0.127640113,0.354120314,0.963541687,0.947416663,0.379620284,0.943884432,0.94741261,0.552335322,0.293094754,0.063036564,0.061043381,0.368047784,0.355570866
66,fcn,noise,0.3,0,0.132660583,0.35369271,0.962479174,0.949833333,0.379788309,0.946320593,0.949260771,0.563760102,0.300151199,0.063303842,0.061304113,0.370961678,0.358432924
67,fcn,noise,0.3,0,0.126703471,0.393235266,0.963520825,0.943833351,0.371555775,0.94228828,0.944640458,0.55048722,0.299983203,0.063539112,0.061523769,0.37355698,0.36095181
68,fcn,noise,0.3,0,0.134903327,0.363311291,0.96208334,0.948666692,0.384996653,0.946656585,0.948420703,0.56098789,0.299479157,0.063768008,0.061761348,0.376108587,0.363630552
69,fcn,noise,0.3,0,0.127941236,0.344488412,0.962562501,0.951916695,0.38432461,0.947496653,0.949764788,0.560567856,0.29838711,0.064058335,0.062102541,0.379244428,0.367115365
70,fcn,noise,0.3,0,0.135086089,0.397127479,0.961833358,0.942166686,0.383652568,0.939180136,0.943632364,0.557291687,0.303763449,0.064256875,0.062277372,0.381430201,0.369187334
71,fcn,noise,0.3,0,0.138373002,0.42911613,0.962208331,0.941500008,0.384072572,0.938928068,0.941364229,0.555191517,0.303007394,0.06448986,0.062485082,0.38402456,0.371633838
72,fcn,noise,0.3,0,0.133367896,0.389702976,0.96243751,0.944583356,0.380124331,0.944136441,0.945396483,0.559307814,0.299899191,0.064754855,0.062707458,0.386988057,0.374485989
73,fcn,noise,0.3,0,0.115661547,0.350599676,0.966979146,0.949833333,0.384744614,0.948084652,0.949428737,0.564432144,0.30829972,0.064975614,0.062891379,0.389488926,0.376718177
74,fcn,noise,0.3,0,0.115968913,0.377645642,0.966270804,0.947749972,0.373991936,0.944640458,0.946992636,0.546286941,0.289818555,0.065147261,0.063027299,0.391361941,0.378427184
75,fcn,noise,0.3,0,0.131510392,0.412031561,0.963874996,0.943333328,0.375252008,0.941364229,0.942792356,0.538390458,0.297379047,0.065335228,0.063167147,0.393536795,0.380221244
76,fcn,noise,0.3,0,0.131620601,0.399101794,0.963937521,0.943166673,0.380460352,0.941196263,0.943884432,0.556619644,0.302671373,0.065629039,0.06345108,0.396834435,0.383524031
77,fcn,noise,0.3,0,0.131274089,0.414605498,0.963500023,0.940416694,0.376596093,0.938508093,0.940944195,0.550571263,0.284358203,0.065828684,0.063679281,0.399148522,0.386246969
78,fcn,noise,0.3,0,0.126192808,0.389074206,0.965499997,0.943916678,0.379116267,0.943632364,0.94321239,0.551327288,0.296118945,0.066027905,0.063869239,0.401398474,0.388396033
79,fcn,noise,0.3,0,0.133754775,0.361145616,0.962708354,0.947666645,0.372143805,0.942372322,0.947328627,0.54897511,0.29477486,0.066248731,0.064087659,0.403944476,0.390991365
80,fcn,noise,0.3,0,0.129872799,0.372020841,0.963395834,0.946666658,0.383652568,0.943464398,0.946488559,0.550991237,0.297631055,0.066440214,0.064261752,0.406106721,0.393194933
81,fcn,noise,0.3,0,0.117717713,0.386103511,0.966520846,0.946083307,0.383736551,0.944388449,0.947244644,0.556031585,0.29838711,0.066594354,0.064411946,0.407920724,0.395054783
82,fcn,noise,0.3,0,0.116798379,0.415031731,0.96714586,0.940249979,0.378948241,0.94228828,0.939852178,0.551243305,0.300655246,0.066772131,0.064599719,0.409988558,0.397376297
83,fcn,noise,0.3,0,0.130329341,0.382971525,0.964937508,0.949166656,0.388188839,0.947076619,0.949092746,0.559223771,0.310819894,0.066966077,0.064768511,0.412211536,0.399308147
84,fcn,noise,0.3,0,0.127050981,0.402858019,0.964687526,0.948833346,0.382308453,0.945816517,0.948756695,0.558383763,0.300907254,0.067159342,0.064980647,0.414453185,0.401645679
85,fcn,noise,0.3,0,0.127017438,0.428647548,0.965708315,0.944000006,0.386508733,0.944724441,0.944472432,0.555695593,0.298555106,0.067306064,0.065135192,0.416086587,0.403370736
86,fcn,noise,0.3,0,0.124573849,0.404491752,0.966020823,0.945249975,0.370379716,0.943884432,0.945564508,0.539566517,0.287214369,0.067481037,0.065301329,0.418137283,0.405326848
87,fcn,noise,0.3,0,0.132141545,0.416783839,0.965541661,0.944333315,0.377352148,0.940020144,0.944388449,0.557291687,0.302839369,0.067632718,0.06547157,0.419928424,0.407288969
88,fcn,noise,0.3,0,0.125136435,0.442483515,0.965958357,0.944833338,0.380124331,0.942708313,0.944304407,0.55048722,0.295866936,0.067874873,0.065707661,0.422822818,0.41026878
89,fcn,noise,0.3,0,0.132158667,0.441925138,0.964166641,0.938499987,0.370967746,0.938508093,0.939348102,0.545530915,0.287130386,0.068071425,0.065880195,0.425136263,0.412546588
90,fcn,noise,0.3,0,0.109061137,0.404003143,0.968625009,0.947250009,0.385500669,0.945228517,0.948000669,0.561407924,0.305527568,0.068260859,0.066040165,0.427380243,0.414696894
91,fcn,noise,0.3,0,0.115866251,0.458432853,0.969020844,0.943416655,0.378360212,0.941196263,0.942372322,0.555275559,0.299143136,0.068451966,0.066244446,0.429588123,0.417120468
92,fcn,noise,0.3,0,0.117989637,0.444435358,0.966729164,0.947583318,0.379704297,0.944136441,0.945984542,0.547967076,0.297211021,0.068548437,0.066349608,0.430725882,0.418317814
93,fcn,noise,0.3,0,0.128156587,0.4178361,0.965312481,0.945416689,0.379536301,0.944388449,0.945732534,0.557879686,0.288642466,0.068704198,0.066448039,0.432614246,0.419825346
94,fcn,noise,0.3,0,0.111713514,0.428299606,0.968958318,0.948583305,0.390877008,0.946488559,0.948084652,0.561827958,0.297043025,0.068854435,0.066607424,0.434441931,0.421813426
95,fcn,noise,0.3,0,0.123162925,0.464362919,0.96724999,0.943833351,0.381132394,0.943968415,0.944640458,0.554771483,0.30258736,0.068969234,0.066686192,0.435801054,0.422955284
96,fcn,noise,0.3,0,0.125866085,0.466156602,0.96714586,0.945583344,0.385668695,0.944388449,0.9453125,0.550571263,0.312668025,0.069082659,0.066788557,0.437158009,0.424215569
97,fcn,noise,0.3,0,0.122571886,0.435790032,0.967562497,0.94749999,0.384576619,0.945144475,0.94892472,0.559727848,0.306451619,0.069206875,0.066925506,0.438611277,0.425897668
98,fcn,noise,0.3,0,0.119405515,0.430443674,0.968166649,0.94691664,0.384492606,0.944556475,0.947328627,0.564684153,0.305023521,0.069408034,0.06714103,0.440986892,0.428395743
99,fcn,noise,0.3,0,0.121185996,0.447183311,0.967499971,0.946166694,0.383316547,0.945060492,0.946320593,0.557207644,0.300319225,0.069600915,0.067373172,0.443218505,0.430995361
100,fcn,noise,0.3,0,0.133127838,0.487776488,0.965666652,0.938250005,0.377856195,0.937752008,0.938088059,0.547379017,0.289566547,0.06975143,0.067506827,0.444972818,0.432549963
101,fcn,noise,0.3,0,0.130423322,0.498773694,0.966354191,0.941833317,0.39003697,0.94111222,0.941616237,0.551579297,0.301327288,0.069868882,0.067618072,0.446319936,0.433876303
102,fcn,noise,0.3,0,0.1295138,0.441169202,0.966374993,0.946833313,0.379536301,0.943632364,0.947832644,0.55947578,0.289146513,0.070008564,0.06777441,0.447997795,0.435750333
103,fcn,noise,0.3,0,0.115900114,0.478969842,0.969166696,0.941999972,0.375336021,0.942624331,0.940188169,0.553847432,0.284946233,0.070157314,0.067912736,0.449723739,0.437520124
104,fcn,noise,0.3,0,0.112218812,0.499245435,0.969083309,0.939666688,0.378696233,0.93901211,0.940272152,0.546875,0.302671373,0.070300502,0.068052255,0.451446194,0.439369388
105,fcn,noise,0.3,0,0.129686385,0.451906949,0.966229141,0.945833325,0.378276199,0.944976449,0.945396483,0.562247992,0.297379047,0.070435497,0.068196722,0.453027294,0.440987224
106,fcn,noise,0.3,0,0.128532156,0.477498323,0.966958344,0.947749972,0.378864259,0.946572602,0.94682461,0.551243305,0.287718415,0.070589117,0.068315702,0.454958557,0.442661912
107,fcn,noise,0.3,0,0.112261705,0.45043385,0.96897918,0.948083341,0.374075949,0.946404576,0.947832644,0.555611551,0.300319225,0.070700085,0.068429764,0.456262186,0.444029119
108,fcn,noise,0.3,0,0.123434857,0.473470539,0.968479156,0.947333336,0.383988589,0.945732534,0.947580636,0.557963729,0.291666657,0.070822234,0.068527143,0.457680116,0.44532056
109,fcn,noise,0.3,0,0.119512692,0.486007005,0.969562471,0.946166694,0.380208343,0.942540348,0.94380039,0.560315847,0.30048722,0.070973144,0.068645381,0.459510214,0.446694394
110,fcn,noise,0.3,0,0.116253644,0.504718006,0.969729185,0.941333354,0.375672042,0.942036271,0.942876339,0.552167356,0.28696236,0.071135033,0.068733225,0.461539348,0.448129158
111,fcn,noise,0.3,0,0.130534142,0.480272919,0.967625022,0.947083354,0.378360212,0.943632364,0.946236551,0.556451619,0.298555106,0.071246681,0.068810493,0.462881158,0.449186439
112,fcn,noise,0.3,0,0.124397524,0.482369632,0.968249977,0.944416642,0.380040318,0.93960011,0.943716407,0.553427398,0.298135072,0.071391877,0.068952712,0.464637072,0.450961178
113,fcn,noise,0.3,0,0.116203725,0.462282866,0.970375001,0.945916653,0.372563839,0.944556475,0.946404576,0.558719754,0.299479157,0.0714887,0.069068328,0.46583062,0.45234793
114,fcn,noise,0.3,0,0.116127118,0.490513593,0.969541669,0.944000006,0.388440847,0.942624331,0.943548381,0.567708313,0.304351479,0.07157964,0.069128827,0.466954941,0.453360906
115,fcn,noise,0.3,0,0.114833422,0.479622513,0.970104158,0.945916653,0.39003697,0.943464398,0.946068525,0.55166328,0.29536289,0.07168791,0.069239167,0.468297096,0.454953401
116,fcn,noise,0.3,0,0.111012124,0.535332084,0.971479177,0.943166673,0.370463699,0.942792356,0.94321239,0.548135102,0.300571233,0.071794864,0.069352721,0.469568762,0.456499537
117,fcn,noise,0.3,0,0.125750661,0.513905048,0.96829164,0.943750024,0.379368275,0.941448271,0.943548381,0.544522822,0.292758733,0.071873502,0.069424668,0.470559474,0.457536819
118,fcn,noise,0.3,0,0.125374913,0.500891745,0.96806252,0.943666637,0.380880386,0.942624331,0.943296373,0.549143136,0.298219085,0.072020212,0.069615113,0.472326326,0.459702472
119,fcn,noise,0.3,0,0.118700296,0.572331846,0.969479144,0.942083359,0.374579966,0.940188169,0.941532254,0.553007364,0.302503347,0.072130016,0.069705152,0.47366054,0.460875866
120,fcn,noise,0.3,0,0.120395936,0.533782065,0.969250023,0.944666684,0.379284263,0.946404576,0.94380039,0.553511441,0.302251339,0.072235827,0.069821166,0.474942885,0.462352576
121,fcn,noise,0.3,0,0.121116914,0.558729291,0.969333351,0.939833343,0.37861222,0.939684153,0.939516127,0.548639119,0.302923381,0.072374898,0.069963863,0.47671527,0.46412776
122,fcn,noise,0.3,0,0.124083266,0.548342884,0.96989584,0.942749977,0.375084013,0.943632364,0.94228828,0.545278907,0.291498661,0.072489929,0.07010475,0.478192408,0.465870746
123,fcn,noise,0.3,0,0.126559153,0.538527489,0.968645811,0.944916666,0.374159932,0.94321239,0.94380039,0.562247992,0.295278907,0.072595563,0.070184302,0.479470638,0.466898846
124,fcn,noise,0.3,0,0.123445518,0.514386892,0.970666647,0.94266665,0.373991936,0.942036271,0.942372322,0.54838711,0.297631055,0.072687059,0.070231694,0.480670555,0.467648194
125,fcn,noise,0.3,0,0.122311562,0.494777471,0.969937503,0.944500029,0.378948241,0.941784263,0.945396483,0.552251339,0.316952288,0.072816334,0.07041834,0.482250668,0.469835837
126,fcn,noise,0.3,0,0.113592409,0.543868721,0.97139585,0.94325,0.37651211,0.944136441,0.943632364,0.550655246,0.301915318,0.072890508,0.070500602,0.483175784,0.470863771
127,fcn,noise,0.3,0,0.112553552,0.544171214,0.97254169,0.944500029,0.377352148,0.940692186,0.945144475,0.548471093,0.303343415,0.072969677,0.070570002,0.484108503,0.471894268
128,fcn,noise,0.3,0,0.119415201,0.574438334,0.970958352,0.939999998,0.379284263,0.940860212,0.940860212,0.548219085,0.301831305,0.073074854,0.070654865,0.485495862,0.473050443
129,fcn,noise,0.3,0,0.135017246,0.531713009,0.967958331,0.944583356,0.379956305,0.943968415,0.943548381,0.547883093,0.301411301,0.073175795,0.070761316,0.486792482,0.474429953
130,fcn,noise,0.3,0,0.115324251,0.536927342,0.971374989,0.943083346,0.381804436,0.94170028,0.942960322,0.556115568,0.303343415,0.073318615,0.070927671,0.488570384,0.476635991
131,fcn,noise,0.3,0,0.116684213,0.538275242,0.970666647,0.945249975,0.375504047,0.944220424,0.945984542,0.561239898,0.311071903,0.073443363,0.07105759,0.49017069,0.478367092
132,fcn,noise,0.3,0,0.109765187,0.500103295,0.972666681,0.948916674,0.379116267,0.947328627,0.948588729,0.556535602,0.291918695,0.073560658,0.071155738,0.491635106,0.479521303
133,fcn,noise,0.3,0,0.102203123,0.573483586,0.973895848,0.943333328,0.382728487,0.94228828,0.942960322,0.548471093,0.275957674,0.07363592,0.071196735,0.49258206,0.480195518
134,fcn,noise,0.3,0,0.124075167,0.512491107,0.97035414,0.948083341,0.382644475,0.942456305,0.947664678,0.55107528,0.291582674,0.073686081,0.071231082,0.493160197,0.480604115
135,fcn,noise,0.3,0,0.111771539,0.560160398,0.972041667,0.943750024,0.37348789,0.941364229,0.943380356,0.565692186,0.275957674,0.073819792,0.071424639,0.494901612,0.482880858
136,fcn,noise,0.3,0,0.120436557,0.586315811,0.97025001,0.945249975,0.37558803,0.944304407,0.944808483,0.553847432,0.294018805,0.073932639,0.071525077,0.496278247,0.484127941
137,fcn,noise,0.3,0,0.130613461,0.597373366,0.969375014,0.94358331,0.380964369,0.939684153,0.943128347,0.559223771,0.300571233,0.074005431,0.071594155,0.497169956,0.485112835
138,fcn,noise,0.3,0,0.123441458,0.605431795,0.970333338,0.944000006,0.38071236,0.944220424,0.94321239,0.561995983,0.298303097,0.074085395,0.071656137,0.498113653,0.485995401
139,fcn,noise,0.3,0,0.125633731,0.578057289,0.971020818,0.943166673,0.373235881,0.943548381,0.942372322,0.557627678,0.286122322,0.074147367,0.071707711,0.498870926,0.486763866
140,fcn,noise,0.3,0,0.12190026,0.601851702,0.970187485,0.942333341,0.372479826,0.942036271,0.943716407,0.552923381,0.293094754,0.074223986,0.071798563,0.499800966,0.4878291
141,fcn,noise,0.3,0,0.120682769,0.621094227,0.971958339,0.940249979,0.372731864,0.938592076,0.939936161,0.542590737,0.288642466,0.074307576,0.071887086,0.500916975,0.489054884
